timestamp,xtime,event
19591225,246,80
19594314,45,81
19596424,17,86
19599424,35,83
19600422,542,82
19601230,183,80
19602683,73,84
19603424,24,85
19609315,48,81
19610422,497,82
19611225,252,80
19611486,189,86
19611684,89,88
19614424,36,83
19617672,80,84
19618425,27,85
19620421,799,34
19621231,212,80
19621451,128,82
19624315,48,81
19626424,174,86
19627459,106,87
19629425,34,83
19630422,518,82
19631225,229,80
19632677,90,84
19633425,23,85
19636512,289,72
19639314,45,81
19640421,545,82
19641225,209,80
19641443,176,86
19644424,34,83
19647672,76,84
19648425,23,85
19650421,69,82
19651225,238,80
19654314,45,81
19656424,18,86
19659424,36,83
19660421,761,82
19661225,182,80
19662672,74,84
19663425,23,85
19669314,45,81
19670422,497,82
19671225,252,80
19671486,176,86
19674425,35,83
19677459,116,87
19677672,76,84
19678425,23,85
19680422,798,34
19681231,193,80
19681432,131,82
19684314,45,81
19686424,180,86
19689425,34,83
19690421,497,82
19691225,243,80
19692685,92,84
19693438,24,85
19699314,49,81
19700422,800,34
19701232,196,80
19701436,12,82
19701457,178,86
19704424,36,83
19707672,76,84
19708425,23,85
19710421,61,82
19711225,246,80
19712154,175,88
19714314,45,81
19716427,51,86
19719424,36,83
19720421,544,82
19721225,196,80
19722672,74,84
19723425,23,85
19727459,110,87
19729314,45,81
19730422,578,82
19731225,241,80
19731475,174,86
19734425,35,83
19736512,154,88
19737672,76,84
19738425,23,85
19740421,799,34
19741231,203,80
19741442,129,82
19744314,45,81
19746424,171,86
19749425,35,83
19750421,799,34
19751230,226,80
19751464,423,82
19752692,76,84
19753425,23,85
19759314,45,81
19760421,590,82
19761225,212,80
19761446,188,86
19761642,89,88
19764424,34,83
19767672,76,84
19768425,23,85
19770421,71,82
19771225,243,80
19774314,45,81
19776424,18,86
19777459,119,87
19779425,38,83
19780421,762,82
19781226,183,80
19782679,74,84
19783425,24,85
19786512,107,88
19789315,50,81
19790422,508,82
19791225,256,80
19791490,180,86
19794424,34,83
19797672,76,84
19798425,23,85
19800422,798,34
19801231,204,80
19801443,144,82
19804314,45,81
19806424,171,86
19809425,39,83
19810421,497,82
19811225,228,80
19811512,101,88
19812677,90,84
19813425,23,85
19819314,45,81
19820421,762,82
19821225,187,80
19821441,176,86
19824424,36,83
19827459,106,87
19827685,75,84
19828425,23,85
19830421,69,82
19831225,255,80
19834314,45,81
19836424,18,86
19836512,113,88
19839424,36,83
19840421,554,82
19841225,184,80
19842679,73,84
19843424,24,85
19849315,44,81
19850421,714,82
